book_id,title,genres
6862,"March: Book One (March, #1)","['autobiography', 'coming-of-age', 'historical-fiction']"
6863,Everything That Rises Must Converge: Stories,"['anthology', 'short-story']"
6865,The Gun Seller,"['satire', 'suspense']"
6866,I Remember Nothing: and Other Reflections,"['autobiography', 'biography', 'chick-lit']"
6867,Malgudi Days,"['drama', 'fantasy', 'historical-fiction', 'short-story']"
6868,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,['health']
6869,Six Days of the Condor,"['crime', 'mystery', 'suspense', 'thriller']"
6870,Digging to America,"['chick-lit', 'drama', 'historical-fiction']"
6871,"The Dark Monk (The Hangman's Daughter, #2)","['crime', 'fantasy', 'history', 'suspense', 'thriller']"
6872,"Flaskepost fra P (Afdeling Q, #3)","['mystery', 'suspense']"
6874,Caressed by Ice (Psy-Changeling #3),"['mystery', 'science-fiction', 'suspense']"
6875,Artisan Bread in Five Minutes a Day: The Discovery That Revolutionizes Home Baking,['health']
6876,"The Code of the Woosters (Jeeves, #7)","['historical-fiction', 'mystery', 'satire']"
6877,A House for Mr Biswas,"['autobiography', 'biography', 'historical-fiction']"
6878,"The Bone Bed (Kay Scarpetta, #20)","['suspense', 'thriller']"
6880,Second Treatise of Government,"['history', 'textbook']"
6881,Better off Friends,"['chick-lit', 'coming-of-age']"
6882,The Shallows: What the Internet is Doing to Our Brains,"['health', 'history', 'self-help']"
6883,The House at Tyneford,"['chick-lit', 'coming-of-age', 'drama', 'history', 'romance']"
6884,"The Autobiography of Martin Luther King, Jr.","['autobiography', 'memoir', 'science']"
6885,"Geisha, a Life","['autobiography', 'historical-fiction', 'romance', 'travel']"
6887,Day Watch (Watch #2),"['mystery', 'romance', 'science-fiction', 'thriller', 'young-adult']"
6888,The Codex,"['art', 'crime', 'historical-fiction', 'horror', 'science-fiction', 'suspense']"
6889,A Home at the End of the World,"['coming-of-age', 'drama', 'romance', 'young-adult']"
6890,"Batman, Volume 2: The City of Owls","['comic-book', 'crime', 'fantasy', 'mystery', 'science-fiction', 'thriller', 'young-adult']"
6891,Magic's Pawn (Valdemar: Last Herald-Mage #1),"['coming-of-age', 'romance', 'science-fiction', 'young-adult']"
6892,CivilWarLand in Bad Decline,"['anthology', 'fantasy', 'satire', 'science-fiction', 'short-story']"
6893,SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,"['autobiography', 'biography', 'history', 'memoir']"
6894,Sacred Contracts: Awakening Your Divine Potential,"['health', 'self-help']"
6895,How We Are Hungry,['short-story']
6896,"Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo","['biography', 'history']"
6897,"Wrong (Wrong, #1)","['chick-lit', 'young-adult']"
6898,The Happy Prince,"['fairytale', 'fantasy', 'historical-fiction', 'picture-book', 'short-story', 'young-adult']"
6899,"The Line (Witching Savannah, #1)","['chick-lit', 'mystery', 'paranormal-romance', 'romance', 'science-fiction', 'suspense', 'young-adult']"
6900,"Twisted Palace (The Royals, #3)","['chick-lit', 'crime', 'drama', 'mystery', 'suspense']"
6901,"The Diamond of Darkhold (Book of Ember, #4)","['mystery', 'science']"
6902,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,"['self-help', 'young-adult']"
6903,"A Death in Vienna (Gabriel Allon, #4)","['art', 'crime', 'drama', 'historical-fiction', 'suspense']"
6904,"Pucked (Pucked, #1)",['chick-lit']
6905,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,"['memoir', 'young-adult']"
6906,"Touch of Frost (Mythos Academy, #1)","['mystery', 'paranormal-romance']"
6907,Never Knowing,"['crime', 'drama']"
6908,The Aquitaine Progression,"['crime', 'mystery', 'political-thriller', 'suspense']"
6909,"The Forsyte Saga (The Forsyte Chronicles, #1-3)","['drama', 'history', 'romance']"
6910,"O is for Outlaw (Kinsey Millhone, #15)","['crime', 'suspense', 'thriller']"
6911,"Deadly Little Secret (Touch, #1)","['horror', 'paranormal-romance', 'suspense', 'thriller']"
6912,"The Chase (Fox and O'Hare, #2)","['art', 'chick-lit', 'crime', 'romance', 'suspense', 'thriller']"
6913,The Orange Girl,"['drama', 'fantasy', 'mystery', 'romance', 'young-adult']"
6914,The House of Thunder,"['fantasy', 'horror', 'mystery', 'science-fiction', 'suspense', 'thriller']"
6915,"The Dead of Night (Tomorrow, #2)","['coming-of-age', 'drama', 'fantasy', 'romance', 'science-fiction', 'suspense', 'thriller']"
6916,My Cousin Rachel,"['crime', 'drama', 'suspense', 'thriller']"
6917,Absurdistan,['satire']
6918,"Invincible (Chronicles of Nick, #2)","['horror', 'mystery', 'paranormal-romance', 'romance']"
6919,Napalm & Silly Putty,"['biography', 'memoir', 'satire']"
6920,The Indispensable Calvin and Hobbes,"['anthology', 'art', 'comic-book', 'fantasy', 'graphic-novel', 'young-adult']"
6921,Funny in Farsi: A Memoir of Growing Up Iranian in America,"['autobiography', 'coming-of-age', 'history', 'young-adult']"
6922,Leading Change,['self-help']
6923,"Witness in Death (In Death, #10)","['fantasy', 'science-fiction', 'thriller']"
6924,The Shadow of the Torturer (The Book of the New Sun #1),['science']
6925,Ask the Passengers,['coming-of-age']
6926,"Foxglove Summer (Peter Grant, #5)","['horror', 'science-fiction', 'thriller']"
6927,The Grand Sophy,"['chick-lit', 'history']"
6928,The Road to Serfdom,['science']
6929,Terms of Enlistment (Frontlines #1),"['fantasy', 'science', 'thriller']"
6930,"Reaper's Legacy (Reapers MC, #2)","['crime', 'drama', 'suspense']"
6931,"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)","['crime', 'fantasy', 'history', 'romance', 'science-fiction', 'suspense']"
6932,The Executioner's Song,"['historical-fiction', 'history', 'memoir', 'mystery']"
6933,"Suspect (Scott James & Maggie, #1)","['crime', 'drama', 'suspense']"
6934,Tar Baby,"['drama', 'historical-fiction', 'romance']"
6935,The Twenty-One Balloons,"['historical-fiction', 'history', 'science-fiction', 'travel']"
6936,"Stolen Prey (Lucas Davenport, #22)","['crime', 'suspense', 'thriller']"
6937,The Design of Everyday Things,"['art', 'history', 'science']"
6938,Running Out of Time,"['fantasy', 'history', 'mystery', 'suspense', 'thriller']"
6939,Damaged: The Heartbreaking True Story of a Forgotten Child,"['autobiography', 'biography', 'crime', 'drama', 'horror', 'memoir', 'true-crime']"
6940,"Her Final Breath (Tracy Crosswhite, #2)","['crime', 'romance', 'suspense', 'thriller']"
6941,"Something Wonderful (Sequels, #2)","['chick-lit', 'drama', 'historical-fiction', 'mystery', 'suspense']"
6942,Tribute,"['chick-lit', 'crime', 'drama', 'suspense', 'thriller']"
6943,"16 Lighthouse Road (Cedar Cove, #1)",['chick-lit']
6944,A Man in Full,"['drama', 'historical-fiction', 'satire']"
6945,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,['self-help']
6946,I'd Know You Anywhere,"['crime', 'drama', 'suspense', 'thriller']"
6947,The Strange and Beautiful Sorrows of Ava Lavender,"['coming-of-age', 'mystery']"
6948,"Sense & Sensibility (The Austen Project, #1)","['chick-lit', 'drama', 'historical-fiction', 'romance']"
6949,7: An Experimental Mutiny Against Excess,"['biography', 'memoir', 'self-help']"
6950,"Archangel's Consort (Guild Hunter, #3)","['mystery', 'suspense']"
6951,Sacajawea (Lewis & Clark Expedition),"['biography', 'history', 'romance']"
6952,"The Declaration (The Declaration, #1)","['fantasy', 'science']"
6953,"Avatar: The Last Airbender (The Rift, #1)","['comic-book', 'drama', 'young-adult']"
6955,"The Last Patriot (Scot Harvath, #7)","['historical-fiction', 'mystery', 'political-thriller', 'suspense']"
6956,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)","['mystery', 'science-fiction']"
6957,Bridge to Haven,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'romance']"
6958,The Engagements,"['chick-lit', 'drama', 'historical-fiction', 'history', 'romance']"
6959,"Runaway Ralph (Ralph S. Mouse, #2)","['fantasy', 'young-adult']"
6960,"Creed (Unfinished Hero, #2)","['chick-lit', 'drama', 'suspense']"
6961,Blink,"['drama', 'fantasy', 'horror', 'mystery', 'romance', 'science-fiction', 'suspense', 'thriller', 'young-adult']"
6962,"The Black Widow (Gabriel Allon, #16)","['crime', 'historical-fiction', 'mystery', 'suspense']"
6963,Believing Christ: The Parable of the Bicycle and Other Good News,['self-help']
6964,Wake (Watersong #1),"['mystery', 'paranormal-romance']"
6965,A Dark Lure,"['crime', 'drama', 'horror', 'mystery', 'romance', 'suspense', 'thriller']"
6967,"Touch the Dark (Cassandra Palmer, #1)","['horror', 'mystery']"
6968,Carrion Comfort,"['historical-fiction', 'mystery', 'science', 'science-fiction', 'suspense', 'thriller']"
6969,"The Mind Readers (Mind Readers, #1)","['mystery', 'paranormal-romance', 'science-fiction', 'suspense']"
6970,"The Highlander's Touch (Highlander, #3)","['chick-lit', 'science-fiction']"
6972,"The Cross of Lead (Crispin, #1)","['coming-of-age', 'fantasy', 'history', 'mystery']"
6973,"Wielding a Red Sword (Incarnations of Immortality, #4)","['romance', 'science', 'science-fiction', 'young-adult']"
6974,"Deep (Stage Dive, #4)","['chick-lit', 'drama']"
6975,Honor Among Thieves,"['crime', 'drama', 'historical-fiction', 'mystery', 'suspense', 'thriller']"
6976,"Superman: Earth One, Volume 1","['alternate-history', 'comic-book', 'fantasy', 'science-fiction', 'young-adult']"
6977,The Mortal Instruments (The Mortal Instruments #1-4),"['fantasy', 'mystery', 'paranormal-romance', 'romance', 'young-adult']"
6978,Foxe's Book of Martyrs,"['biography', 'history']"
6980,A Yellow Raft in Blue Water,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'young-adult']"
6981,"Rosemary and Rue (October Daye, #1)","['crime', 'paranormal-romance', 'romance', 'thriller', 'young-adult']"
6982,"Another Fine Myth (Myth Adventures, #1)","['mystery', 'satire', 'science-fiction', 'young-adult']"
6983,"Forever Mine (The Moreno Brothers, #1)","['chick-lit', 'drama']"
6984,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport","['history', 'science']"
6985,"Sapphique (Incarceron, #2)","['mystery', 'romance']"
6986,"Don't Die, My Love","['chick-lit', 'drama', 'health']"
6987,Harvest,"['crime', 'horror', 'suspense']"
6988,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,"['cookbook', 'health', 'self-help']"
6990,This is the Story of a Happy Marriage,"['autobiography', 'biography', 'romance']"
6991,Diary of a Wimpy Kid: #1-4,"['diary', 'graphic-novel', 'young-adult']"
6992,"Think of a Number (Dave Gurney, #1)","['suspense', 'thriller']"
6993,Lullabies,"['romance', 'young-adult']"
6994,Birthright,"['chick-lit', 'crime', 'drama', 'suspense', 'thriller']"
6995,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,['self-help']
6996,Cod: A Biography of the Fish that Changed the World,"['biography', 'travel']"
6997,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,"['history', 'science']"
6998,The Feminine Mystique,"['history', 'self-help']"
6999,Brighton Rock,"['historical-fiction', 'mystery', 'thriller']"
7000,كخه يا بابا,['self-help']
7001,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan","['autobiography', 'biography', 'history', 'memoir', 'science', 'travel']"
7002,A Mercy,"['drama', 'history', 'romance']"
7003,Zodiac,"['crime', 'fantasy', 'horror', 'mystery', 'science', 'suspense', 'thriller']"
7004,Departure,"['fantasy', 'mystery', 'romance', 'science', 'suspense', 'thriller', 'young-adult']"
7005,"Rock Chick Redemption (Rock Chick, #3)","['crime', 'drama', 'mystery', 'suspense']"
7006,"The Mystery of the Blue Train (Hercule Poirot, #6)","['historical-fiction', 'suspense', 'thriller']"
7007,"Private #1 Suspect (Private, #2)","['crime', 'suspense', 'thriller']"
7008,Pastoralia,"['anthology', 'fantasy', 'satire', 'science-fiction', 'short-story']"
7009,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,['science']
7010,"The Walking Dead, Vol. 07: The Calm Before","['comic-book', 'drama', 'fantasy', 'science-fiction', 'thriller']"
7011,Curious George Rides a Bike,"['fantasy', 'picture-book']"
7012,Methuselah's Children,"['fantasy', 'historical-fiction', 'science']"
7013,"Hana (Delirium, #1.5)","['science-fiction', 'short-story']"
7014,"Preacher, Volume 8: All Hell's a-Coming","['comic-book', 'crime', 'fantasy', 'horror', 'thriller']"
7015,"The Little Sisters of Eluria (The Dark Tower, #0.5)","['graphic-novel', 'romance', 'science-fiction', 'short-story', 'thriller']"
7016,"Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",['picture-book']
7017,"The First Rule (Elvis Cole, #13; Joe Pike, #2)","['crime', 'suspense', 'thriller']"
7018,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts","['encyclopedia', 'history', 'science', 'young-adult']"
7019,The Dot,['science']
7020,"Forest Born (The Books of Bayern, #4)","['coming-of-age', 'fairytale', 'romance']"
7021,The Damnation Game,"['fantasy', 'mystery', 'science-fiction', 'thriller']"
7022,Ignorance,"['history', 'romance']"
7023,"Private (Private, #1)","['chick-lit', 'drama', 'mystery', 'romance', 'suspense', 'thriller']"
7024,استمتع بحياتك,['self-help']
7025,Sisters,"['chick-lit', 'drama', 'young-adult']"
7026,The Difference Engine ,"['historical-fiction', 'history', 'mystery', 'science']"
7027,"Preacher, Volume 7: Salvation","['comic-book', 'crime', 'fantasy', 'horror', 'thriller']"
7029,I Want My Hat Back,"['art', 'fantasy', 'mystery']"
7030,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)","['science', 'science-fiction']"
7031,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid","['autobiography', 'biography', 'memoir', 'satire', 'self-help']"
7032,Bonjour tristesse,"['coming-of-age', 'drama', 'romance', 'young-adult']"
7033,"Cometh the Hour (The Clifton Chronicles, #6)","['drama', 'historical-fiction', 'history', 'mystery', 'romance', 'thriller']"
7034,A Walk Across the Sun,"['crime', 'drama', 'historical-fiction', 'history', 'mystery', 'suspense', 'thriller']"
7035,House of Suns,"['fantasy', 'mystery', 'science', 'thriller']"
7036,"A Shadow of Light (A Shade of Vampire, #4)","['fantasy', 'paranormal-romance', 'romance', 'young-adult']"
7037,The Black Cat,"['crime', 'drama', 'fantasy', 'mystery', 'poetry', 'short-story', 'suspense', 'thriller']"
7038,Armor,"['fantasy', 'horror', 'science']"
7039,The Brothers Lionheart,['young-adult']
7040,Don't Go,"['chick-lit', 'crime', 'drama', 'mystery', 'romance', 'suspense', 'thriller']"
7041,"Loyalty in Death (In Death, #9)","['fantasy', 'science-fiction', 'thriller']"
7042,"Q is for Quarry (Kinsey Millhone, #17)","['crime', 'suspense', 'thriller']"
7043,نادي السيارات,"['historical-fiction', 'history']"
7044,The Ship of Brides,"['chick-lit', 'drama', 'history', 'romance']"
7045,The Story of Tracy Beaker,"['chick-lit', 'young-adult']"
7046,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War","['autobiography', 'biography', 'memoir', 'thriller', 'travel']"
7047,The Servants of Twilight,"['fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
7048,"Moscow Rules (Gabriel Allon, #8)","['art', 'crime', 'historical-fiction', 'mystery', 'suspense', 'thriller']"
7049,Lab Girl,['autobiography']
7050,"Playing with Fire (Skulduggery Pleasant, #2)","['crime', 'horror']"
7051,"Forever with You (Fixed, #3)","['chick-lit', 'drama']"
7052,The Saving Graces,"['chick-lit', 'drama', 'mystery', 'romance']"
7053,Fade Away (Myron Bolitar #3),"['crime', 'suspense', 'thriller']"
7054,"Sons of Destiny (Cirque Du Freak, #12)","['fantasy', 'mystery', 'thriller']"
7055,Amadeus,"['art', 'biography', 'historical-fiction', 'history']"
7056,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)","['science-fiction', 'young-adult']"
7057,"Monument 14 (Monument 14, #1)","['fantasy', 'horror', 'romance', 'suspense', 'thriller']"
7058,"The Black Lyon (Montgomery/Taggert, #1)","['chick-lit', 'drama', 'fantasy', 'historical-fiction']"
7059,Grace (Eventually): Thoughts on Faith,"['biography', 'self-help']"
7060,Everyday Food: Great Food Fast,"['cookbook', 'health']"
7061,"Beautiful Bombshell (Beautiful Bastard, #2.5)","['chick-lit', 'short-story']"
7062,"Slated (Slated, #1)",['thriller']
7063,Bumi Manusia,"['coming-of-age', 'drama', 'historical-fiction', 'history', 'romance']"
7064,"Dark Gold (Dark, #3)",['suspense']
7065,"206 Bones (Temperance Brennan, #12)",['suspense']
7066,A Gate at the Stairs,"['coming-of-age', 'drama']"
7067,"Hostile Witness (Witness Series, #1)","['crime', 'drama', 'romance', 'suspense', 'thriller']"
7068,Martin Eden,"['autobiography', 'biography', 'drama', 'historical-fiction', 'romance']"
7069,"Wieża Jaskółki (Saga o Wiedźminie, #6)",['romance']
7070,"Genghis: Lords of the Bow (Conqueror, #2)","['biography', 'fantasy', 'history']"
7071,A Death in Sweden,"['crime', 'mystery', 'suspense', 'thriller']"
7072,"Wonder Woman, Volume 1: Blood","['comic-book', 'science-fiction', 'young-adult']"
